"","logFC","logCPM","LR","PValue","FDR","tag"
"hsa-miR-34a-5p",2.30004567065993,8.88724872838961,292.231930175894,1.62272619612495e-65,1.02231750355872e-62,"Up"
"hsa-miR-4709-3p",3.05761226168485,3.62394228899203,283.073036289064,1.60672332202081e-63,5.06117846436556e-61,"Up"
"hsa-miR-146b-3p",5.99397033269363,12.2297358092229,273.077199802262,2.42248316731915e-61,4.47920988314485e-59,"Up"
"hsa-miR-221-3p",3.3905314555675,10.7806005647622,272.75756599324,2.84394278294911e-61,4.47920988314485e-59,"Up"
"hsa-miR-222-3p",3.23413963908022,8.75459837432844,270.330062382867,9.61554169155699e-61,1.21155825313618e-58,"Up"
"hsa-miR-146b-5p",5.76291210646618,14.4646991620835,253.029873558103,5.67434191292074e-57,5.95805900856677e-55,"Up"
"hsa-miR-181b-5p",1.57806238671379,10.2120186664883,214.419627954555,1.49167710441698e-48,1.34250939397528e-46,"Up"
"hsa-miR-144-5p",-2.13116351662273,8.15506399397881,212.039765052468,4.9301130870553e-48,3.88246405605605e-46,"Down"
"hsa-miR-551b-3p",4.44246912684018,5.14806093492661,206.551789534617,7.76598660015269e-47,5.43619062010688e-45,"Up"
"hsa-miR-451a",-2.1002143081504,10.3811773932253,202.728254423899,5.30255713965184e-46,3.34061099798066e-44,"Down"
"hsa-miR-181a-5p",1.43044283983397,12.4224159560517,190.766778280974,2.16252749320385e-43,1.23853847338038e-41,"Up"
"hsa-miR-181b-2-3p",1.97799059311423,4.24664430405802,185.609689167801,2.88867528075857e-42,1.51655452239825e-40,"Up"
"hsa-miR-181a-2-3p",1.6070375920809,12.2999330230477,179.820079170819,5.30523272041936e-41,2.57099739528015e-39,"Up"
"hsa-miR-486-5p",-2.02551122129582,8.37841493423192,162.149059760926,3.83816481023502e-37,1.72717416460576e-35,"Down"
"hsa-miR-144-3p",-1.89062139290321,4.52780769604733,151.008547249586,1.04356635378246e-34,4.38297868588632e-33,"Down"
"hsa-miR-21-5p",1.95387611301572,17.5464694832191,147.775096599495,5.31244166573715e-34,2.091773905884e-32,"Up"
"hsa-miR-363-3p",-1.42937674326722,3.04990455918486,140.853153153136,1.73241834786107e-32,6.42013858324984e-31,"Down"
"hsa-miR-28-5p",-0.655905891814747,5.94662464214079,132.510805701201,1.15675338870694e-30,4.04863686047429e-29,"Stable"
"hsa-miR-652-3p",-1.03381029045105,5.22495900010174,127.344714736791,1.56152971665887e-29,5.17770379734257e-28,"Down"
"hsa-miR-222-5p",1.64727913305011,5.24554540350199,112.627652060313,2.60351263648937e-26,8.20106480494151e-25,"Up"
"hsa-miR-375-3p",2.9130442595438,12.7345250686102,102.779370786823,3.7463034451581e-24,1.12389103354743e-22,"Up"
"hsa-miR-31-3p",2.57796236939295,5.2149474341668,98.3331697185895,3.53593285885845e-23,1.01256259140037e-21,"Up"
"hsa-miR-221-5p",2.38119985453556,4.81601804491301,98.1275515852062,3.92282687865746e-23,1.07451344937139e-21,"Up"
"hsa-miR-181a-3p",1.0340848457285,8.21753134421187,97.9797545699142,4.2268205000552e-23,1.10954038126449e-21,"Up"
"hsa-miR-4787-3p",1.23390251005067,2.81127306685765,93.4090433910529,4.25303039281262e-22,1.07176365898878e-20,"Up"
"hsa-miR-4732-3p",-1.67744080765758,1.46440066004656,93.0054730982094,5.21499264795374e-22,1.26363283392725e-20,"Down"
"hsa-miR-942-5p",-0.980973296020601,2.46681002360009,89.0262992208771,3.89598551728015e-21,9.09063287365367e-20,"Stable"
"hsa-miR-181d-5p",1.09050097427532,6.03856300808644,87.9752685176779,6.6277996892347e-21,1.49125493007781e-19,"Up"
"hsa-miR-23b-3p",0.735229836545376,11.2433878016288,87.595587548696,8.03035904160751e-21,1.74452627455611e-19,"Stable"
"hsa-miR-15a-5p",0.732156704787885,7.78290165528536,86.600129918937,1.32838423851747e-20,2.75097775288473e-19,"Stable"
"hsa-miR-187-3p",3.04474961751212,3.61113313076844,86.5628599116631,1.35365571967344e-20,2.75097775288473e-19,"Up"
"hsa-miR-18a-5p",-0.923961498804162,2.78990045153694,86.3574371965303,1.50182671842185e-20,2.95672135189301e-19,"Stable"
"hsa-miR-508-3p",1.93771824050807,5.69341119412009,85.6582376575371,2.13882638685042e-20,4.08321401125989e-19,"Up"
"hsa-miR-214-3p",-1.27318277345456,2.45668158925595,85.1026779838495,2.83266637097486e-20,5.24876415798282e-19,"Down"
"hsa-miR-96-5p",1.32776035994736,4.25242840645867,84.3622295870546,4.11942866184097e-20,7.41497159131375e-19,"Up"
"hsa-miR-509-3p",2.01675506621959,3.66457093297514,82.7991525740297,9.08289081896539e-20,1.58950589331894e-18,"Up"
"hsa-miR-31-5p",2.38271309215259,6.08122427688542,82.2899637534351,1.17517326756514e-19,2.00097069882713e-18,"Up"
"hsa-miR-6854-5p",1.744261174969,1.74065162184792,81.3361437694441,1.90412087156986e-19,3.15683197128687e-18,"Up"
"hsa-miR-106a-5p",-0.8038149756603,3.14030955860872,80.6224306361901,2.73240208434815e-19,4.41388029010085e-18,"Stable"
"hsa-miR-34a-3p",1.66988416907444,1.75637835559566,78.9750987813505,6.28977520838154e-19,9.90639595320093e-18,"Up"
"hsa-miR-514a-3p",1.94902394449378,4.64812644871959,78.9181379129752,6.47376537032862e-19,9.94749313001715e-18,"Up"
"hsa-miR-181c-3p",0.872978876572092,7.04889384149804,77.6048822598739,1.25858633304503e-18,1.88787949956755e-17,"Stable"
"hsa-miR-744-5p",0.856228922471097,6.04073408774512,76.5837575182302,2.11068501434515e-18,3.09239897450569e-17,"Stable"
"hsa-miR-486-3p",-1.40837853915148,1.39232251325888,75.3112437293091,4.02063503760877e-18,5.75681834930347e-17,"Down"
"hsa-miR-125a-5p",0.812306518493491,10.9123336766082,74.5768971584796,5.8321731872847e-18,8.16504246219858e-17,"Stable"
"hsa-miR-3065-5p",1.75492532975991,3.44198197539827,74.336502836386,6.58741142342719e-18,9.02188955817202e-17,"Up"
"hsa-miR-9-5p",-1.45716942213725,6.85794666231624,73.1224754498965,1.21849036959834e-17,1.63329560180203e-16,"Down"
"hsa-miR-16-1-3p",0.85801568697871,2.84792098868863,72.885140202243,1.37418943945152e-17,1.80362363928012e-16,"Stable"
"hsa-miR-335-3p",0.654836382283916,6.11036741393376,68.9758693863787,9.96755862076377e-17,1.28122471792171e-15,"Stable"
"hsa-miR-1307-3p",0.776851848009265,9.57408482381008,68.9365163726785,1.01684501422358e-16,1.28122471792171e-15,"Stable"
"hsa-miR-27b-5p",0.706827756886276,4.89711097659218,68.6445407164359,1.17910668934035e-16,1.45654355742043e-15,"Stable"
"hsa-miR-195-5p",-0.941598242886508,5.21617977651387,66.9085626412126,2.84396929301785e-16,3.44557818192547e-15,"Stable"
"hsa-miR-28-3p",-0.545605913336446,10.5554111573279,66.4296296886804,3.6261033462708e-16,4.3102737889634e-15,"Stable"
"hsa-miR-183-5p",1.31631626582617,12.2110736814758,65.9062138224807,4.72898395828691e-16,5.45394796839442e-15,"Up"
"hsa-miR-138-5p",-1.09780591631828,5.87678134419254,65.892756593903,4.761383147011e-16,5.45394796839442e-15,"Down"
"hsa-miR-27b-3p",0.635502732808313,11.5351142671303,64.5858163180667,9.24182419117136e-16,1.03970522150678e-14,"Stable"
"hsa-miR-6842-3p",1.20769845870204,2.95079759699269,64.2017048956006,1.12311522249753e-15,1.24133787749727e-14,"Up"
"hsa-miR-224-5p",1.0262436039707,4.32052333441521,63.6831276216132,1.46130817596281e-15,1.58728301871822e-14,"Up"
"hsa-miR-3065-3p",1.52122185264252,7.44245770712059,62.5103540195419,2.650475153535e-15,2.83016838428313e-14,"Up"
"hsa-miR-138-1-3p",-1.14452896689927,3.06045480655583,62.2654335591416,3.00147442028464e-15,3.15154814129887e-14,"Down"
"hsa-miR-423-3p",0.545502560555201,7.0764429260803,61.6903509926227,4.01945163330192e-15,4.15123693275444e-14,"Stable"
"hsa-miR-503-5p",1.60075556340308,4.82661984880744,59.8919105677214,1.0021249590826e-14,1.01828826487425e-13,"Up"
"hsa-miR-153-5p",-0.857129868768975,3.8084132926796,58.5419967073677,1.98997515618006e-14,1.98997515618006e-13,"Stable"
"hsa-miR-151a-5p",0.475292070061398,6.90723240944618,57.7347558407955,2.99955684625211e-14,2.95268877052942e-13,"Stable"
"hsa-miR-181b-3p",1.11042850105891,4.8865548754055,57.238855539721,3.85969995278263e-14,3.74093995423547e-13,"Up"
"hsa-miR-16-2-3p",-0.64626867000705,3.23796171239085,56.6715771546128,5.15026143646044e-14,4.91615864389406e-13,"Stable"
"hsa-miR-135b-3p",1.1369734529195,2.22414684789577,56.3951924673952,5.92751206322481e-14,5.57363074601736e-13,"Up"
"hsa-miR-182-5p",1.11300220209674,13.7328972508099,55.7313848030407,8.30812655307527e-14,7.69723489476091e-13,"Up"
"hsa-miR-3613-5p",0.807095905318062,3.89764592565468,55.4274482045918,9.69728693780037e-14,8.85404459538295e-13,"Stable"
"hsa-miR-6730-5p",1.7979829217213,1.4348478337178,54.655036024284,1.43655725105268e-13,1.29290152594741e-12,"Up"
"hsa-miR-424-3p",1.10638242382794,3.99186451148016,54.2643876607711,1.752492750853e-13,1.5550287789259e-12,"Up"
"hsa-miR-365b-3p",-0.693842022679612,4.90789593716055,54.0806014090062,1.92431703260133e-13,1.68377740352616e-12,"Stable"
"hsa-miR-365a-3p",-0.693452410379714,4.9077896865851,54.0043839648655,2.00042775755633e-13,1.72639655789108e-12,"Stable"
"hsa-miR-508-5p",1.86144105031903,1.68918293042578,52.8953252120384,3.51805870268369e-13,2.99510403066314e-12,"Up"
"hsa-miR-153-3p",-0.845160068354203,1.87107597055365,52.6395839971238,4.00730540492386e-13,3.36613654013604e-12,"Stable"
"hsa-miR-26a-5p",-0.442036674024926,11.8444129718647,52.1830664827809,5.05602565621246e-13,4.19117916238664e-12,"Stable"
"hsa-miR-671-5p",0.844663844107539,2.76606093128236,51.7727249720297,6.23114270763772e-13,5.09820766988541e-12,"Stable"
"hsa-let-7d-3p",0.568516674843471,9.40852026786551,51.6901942275476,6.49865071053524e-13,5.24891018927846e-12,"Stable"
"hsa-miR-1307-5p",1.01004168695746,8.27349762673901,50.7300629440234,1.05983692350259e-12,8.45186407350165e-12,"Up"
"hsa-miR-193b-3p",-0.884937837908506,4.73780726844735,50.1819577510875,1.40130311982119e-12,1.10352620685919e-11,"Stable"
"hsa-miR-3074-5p",-0.909436244527522,2.88144871754114,49.6344601305058,1.85231455756409e-12,1.44068910032763e-11,"Stable"
"hsa-miR-99b-5p",0.52625602145433,15.5548066612949,49.5900787542238,1.89469428300147e-12,1.45567975401333e-11,"Stable"
"hsa-miR-141-3p",0.664995667134413,10.2301748947395,49.5178872910972,1.96571261881837e-12,1.49204692753684e-11,"Stable"
"hsa-miR-196a-5p",3.34356200720591,3.18737397141662,49.3405012072925,2.15173832638272e-12,1.61380374478704e-11,"Up"
"hsa-miR-1247-5p",-1.50554803947429,2.46905368783598,48.9263401511374,2.65757733718652e-12,1.96973379109118e-11,"Down"
"hsa-miR-20b-5p",-1.00596481241341,3.85620897695761,48.9024210137699,2.69018481523748e-12,1.97071678325536e-11,"Down"
"hsa-miR-100-5p",-0.693767330252945,13.6532824036209,48.8245213451465,2.79918172342429e-12,2.02699366179e-11,"Stable"
"hsa-let-7e-5p",0.847153519801464,11.6058010762479,48.7680099343735,2.88100813891921e-12,2.06253991763535e-11,"Stable"
"hsa-let-7e-3p",0.557075591438355,5.16638411400672,47.973804423038,4.31951823909166e-12,3.05763650632331e-11,"Stable"
"hsa-miR-215-5p",-0.706087663632838,2.42351147583279,47.2431440139911,6.27049273479986e-12,4.3893449143599e-11,"Stable"
"hsa-let-7b-3p",-0.481584240475851,4.84520517356209,47.0203955094256,7.02518254987107e-12,4.86358791914151e-11,"Stable"
"hsa-miR-450b-5p",1.08436423560923,5.99427353102974,46.557853115504,8.89530480584605e-12,6.09135003009023e-11,"Up"
"hsa-miR-29b-3p",0.645796810972735,10.7528501293857,45.5887498754342,1.45877028896726e-11,9.88199228010076e-11,"Stable"
"hsa-miR-1179",-1.50039352723939,2.99384343131781,45.2525142172666,1.73198048150337e-11,1.16079542909268e-10,"Down"
"hsa-miR-374b-5p",-0.417705513203749,6.59552133000379,44.9265753226661,2.04562709259553e-11,1.3565737561423e-10,"Stable"
"hsa-miR-184",3.47813159470433,3.26464307932034,44.0715863484934,3.16583235726487e-11,2.07757748445507e-10,"Up"
"hsa-miR-27a-5p",-1.0982712133366,4.36098024558653,43.6989652499241,3.82974213953619e-11,2.48735829681216e-10,"Down"
"hsa-miR-15b-3p",-0.525144448692266,4.71422829159445,42.8239132985669,5.98954919247446e-11,3.85042448087644e-10,"Stable"
"hsa-miR-128-1-5p",-0.480075576877708,2.97141340780142,42.6219950684285,6.64084262225067e-11,4.22599075961406e-10,"Stable"
"hsa-miR-125b-5p",0.585994865345896,12.0251222697395,42.4400412314321,7.28825679453641e-11,4.59160178055794e-10,"Stable"
"hsa-miR-150-5p",-1.24564237222434,9.29527588164101,42.2399304583802,8.07346363350729e-11,5.03592286050455e-10,"Down"
"hsa-miR-891a-5p",3.55688430585092,7.64406054925171,41.9412769513673,9.40560379525979e-11,5.80934352060164e-10,"Up"
"hsa-miR-425-5p",-0.578906617498831,6.78732255707878,40.6047841604657,1.86349846500314e-10,1.13980974073008e-09,"Stable"
"hsa-miR-1291",-1.00801148126949,1.41167676131948,40.2463338963668,2.2387506766868e-10,1.35616627530066e-09,"Down"
"hsa-miR-190a-5p",-0.769321525167299,3.41991898900658,39.7839467476452,2.8366708857802e-10,1.70200253146812e-09,"Stable"
"hsa-miR-675-3p",-1.22284855841028,3.18481442012587,39.1589872404071,3.90660843835656e-10,2.32185218506098e-09,"Down"
"hsa-miR-92b-3p",0.682264653292293,6.91933157458217,39.0995989621981,4.02726711675749e-10,2.37119465753011e-09,"Stable"
"hsa-miR-25-3p",-0.34272377905628,12.6745746687504,38.8837384856016,4.4981208337452e-10,2.6239038196847e-09,"Stable"
"hsa-miR-937-3p",1.06495095508613,1.74964260111679,38.7217528258769,4.88731945916731e-10,2.8247809718123e-09,"Up"
"hsa-miR-506-3p",1.65336159148132,1.46585302958521,38.6038789500007,5.19156437079574e-10,2.97335050327392e-09,"Up"
"hsa-miR-29a-5p",0.604309822538364,4.30725934500474,38.331824009239,5.96813822705073e-10,3.3873216964342e-09,"Stable"
"hsa-miR-345-3p",-1.0743429571595,2.03767713723051,38.0807973454442,6.78748539380869e-10,3.81796053401739e-09,"Down"
"hsa-miR-550a-3p",-0.779077151421571,1.79331503706395,38.0216283490016,6.99647314639069e-10,3.90068856834171e-09,"Stable"
"hsa-miR-152-3p",-0.672888350931447,8.7187075996121,37.428823636851,9.48105424805515e-10,5.23952997918837e-09,"Stable"
"hsa-miR-193a-3p",-0.591652699275152,3.41930127762051,36.662052033695,1.40487766124775e-09,7.69628631813984e-09,"Stable"
"hsa-miR-150-3p",-1.1563316250576,2.2713547242067,36.6047889684272,1.44675850386255e-09,7.8573953227018e-09,"Down"
"hsa-miR-33b-5p",1.10366460872527,2.29448454719678,36.5067472592669,1.52138701134282e-09,8.19208390723058e-09,"Up"
"hsa-miR-708-5p",-0.821131939300192,5.69491414954811,36.2910452886939,1.69942909822465e-09,9.07322315153837e-09,"Stable"
"hsa-miR-132-3p",0.680673147260069,6.91697319800044,36.1493124256383,1.827629540586e-09,9.67568580310234e-09,"Stable"
"hsa-miR-424-5p",0.92415052090883,8.83616950354234,35.4428831582596,2.62640272809885e-09,1.3788614322519e-08,"Stable"
"hsa-miR-744-3p",0.517332957903515,4.26618745121275,35.4033594740356,2.68024191550338e-09,1.39549785683234e-08,"Stable"
"hsa-miR-342-3p",-0.64525769163264,6.72317064645053,34.9836998428052,3.32476961755664e-09,1.71688922873826e-08,"Stable"
"hsa-miR-1251-5p",1.01037192984235,7.51902761651678,34.8841090144711,3.49925234117208e-09,1.79229997962473e-08,"Up"
"hsa-miR-139-3p",-0.717125818901831,5.26657652477773,34.4102311319502,4.46370690781246e-09,2.26785109025956e-08,"Stable"
"hsa-miR-141-5p",0.499010994605181,9.52597834348109,34.3925211878494,4.50450848349896e-09,2.27027227568348e-08,"Stable"
"hsa-miR-450a-5p",0.869901395293619,5.38890087388442,34.2957092388046,4.73424391382544e-09,2.36210927818395e-08,"Stable"
"hsa-miR-542-3p",0.89398905809429,10.2896000699075,34.2844501362689,4.76171235443432e-09,2.36210927818395e-08,"Stable"
"hsa-miR-509-3-5p",1.76719436443014,1.61028790368949,34.0981790598395,5.24002790257673e-09,2.57907623329949e-08,"Up"
"hsa-miR-199b-5p",-1.25892663816392,6.45613015611274,33.4970092328047,7.13736571844133e-09,3.48569023458763e-08,"Down"
"hsa-miR-455-5p",-0.665403273281325,4.43684177269859,33.1284350777624,8.62678543974408e-09,4.18067294387597e-08,"Stable"
"hsa-miR-106b-5p",-0.352687063021727,7.60277113719377,32.2734744983069,1.33929223741931e-08,6.44087106545163e-08,"Stable"
"hsa-miR-3934-3p",0.666274327591825,2.67656276709738,32.0772905090466,1.48159117551227e-08,7.07123061039947e-08,"Stable"
"hsa-miR-3913-5p",0.475124450250261,3.00370969276187,31.834691272804,1.6786753522491e-08,7.95162008960098e-08,"Stable"
"hsa-miR-1224-5p",1.21206057887125,1.78929801153161,31.7211366526323,1.77974669121838e-08,8.36746578707149e-08,"Up"
"hsa-miR-374a-5p",-0.351640032752504,5.5559072559969,31.5185486759909,1.97544192082249e-08,9.2187289638383e-08,"Stable"
"hsa-miR-218-5p",-0.546010153618496,7.19506366401701,31.4920906428237,2.00254295196564e-08,9.27648573337022e-08,"Stable"
"hsa-miR-132-5p",0.81376958886776,2.37065508689447,31.4158503572708,2.08273697082953e-08,9.57754957388764e-08,"Stable"
"hsa-miR-26b-3p",-0.375256029954851,5.83596933824444,30.5890339732247,3.18891055793973e-08,1.45580699384205e-07,"Stable"
"hsa-miR-30b-3p",0.62850449323965,3.42891952213734,29.6612566396209,5.14529702862092e-08,2.33204109930301e-07,"Stable"
"hsa-miR-205-5p",2.13123460716761,7.501912425952,29.6329267361351,5.22104723814196e-08,2.34947125716388e-07,"Up"
"hsa-miR-5010-3p",0.771558287309647,1.97827797801009,29.5846546843039,5.35270290853718e-08,2.39163321445278e-07,"Stable"
"hsa-miR-6843-3p",0.945490008032906,1.88673478351028,29.3679801741667,5.98585461480987e-08,2.65569606150015e-07,"Stable"
"hsa-miR-7-2-3p",-1.32070473026253,3.02500280222738,29.0316741286604,7.12045014461209e-08,3.13698153224169e-07,"Down"
"hsa-miR-200c-3p",0.500063670331256,13.8375983391275,29.0151425494145,7.181473837425e-08,3.14189480387344e-07,"Stable"
"hsa-miR-99b-3p",0.45357530992785,6.5978653570115,28.613647320792,8.83572543296025e-08,3.83897036052756e-07,"Stable"
"hsa-miR-1275",-1.02477674938277,1.68035676897652,28.3838713667827,9.94907403338371e-08,4.29309358974776e-07,"Down"
"hsa-miR-24-1-5p",0.399434608331974,4.68601123365763,28.3502880781925,1.01231738677984e-07,4.33850308619932e-07,"Stable"
"hsa-miR-497-5p",-0.55641146394361,4.56046659019438,28.3194855179361,1.0285541052722e-07,4.37830463730734e-07,"Stable"
"hsa-miR-339-3p",-0.403053513007562,4.19666687901534,28.1747104246724,1.10843437034154e-07,4.68666881419575e-07,"Stable"
"hsa-miR-3912-3p",-0.575430338607663,2.13018980735632,27.5980265488776,1.49331045446664e-07,6.27190390875988e-07,"Stable"
"hsa-miR-664b-3p",0.457111220356902,3.43374463234242,27.1415651966967,1.89088393944623e-07,7.88911842285511e-07,"Stable"
"hsa-miR-361-5p",0.287518914252454,8.29612295312543,26.9995218908141,2.03505792227346e-07,8.434779546265e-07,"Stable"
"hsa-miR-624-5p",-0.625894594385917,1.82923745285568,26.9048856296574,2.13717949728822e-07,8.80015087118678e-07,"Stable"
"hsa-miR-203a-3p",0.786818999143193,11.9927264036319,26.802998018333,2.25287559307137e-07,9.21630924438288e-07,"Stable"
"hsa-miR-1277-3p",0.777360450456107,1.84088953757155,26.2294977883791,3.0315625265229e-07,1.23218347852221e-06,"Stable"
"hsa-miR-1251-3p",0.893563856481442,2.85824454499676,25.6127930300933,4.17263830688437e-07,1.68510393162638e-06,"Stable"
"hsa-miR-23a-3p",0.335484073552468,11.7864484181324,25.5932639645002,4.21508273925609e-07,1.69140262785436e-06,"Stable"
"hsa-miR-103a-3p",0.404306052493873,14.6020591066934,25.5112137109305,4.39819200865103e-07,1.75370947180389e-06,"Stable"
"hsa-miR-3610",0.932242035243202,1.61458762086173,25.3426480072423,4.79978273298026e-07,1.90180070552048e-06,"Stable"
"hsa-let-7a-2-3p",-0.537600933383446,3.70954497546776,24.8920412869832,6.06322209178427e-07,2.38739369864006e-06,"Stable"
"hsa-miR-199a-3p",-0.73163071452171,10.4230214855593,24.7826029573713,6.41740693441446e-07,2.51115923520566e-06,"Stable"
"hsa-miR-199b-3p",-0.730964737524744,10.4192781843805,24.7069436378597,6.67432794605317e-07,2.59557197902068e-06,"Stable"
"hsa-miR-200a-5p",0.891024233238007,8.94700147290284,24.5845644454457,7.11191320736606e-07,2.74877627033167e-06,"Stable"
"hsa-miR-296-3p",0.644526257579078,2.09919841474275,24.461168676403,7.58226926936956e-07,2.91270099981879e-06,"Stable"
"hsa-miR-629-5p",0.411351660074938,6.49242952324779,23.9405660369456,9.93559637747118e-07,3.79359134412536e-06,"Stable"
"hsa-miR-30d-5p",0.371984019012803,13.9547557064915,23.8979718418146,1.0157872192863e-06,3.855096073195e-06,"Stable"
"hsa-miR-183-3p",1.26241158837475,1.26187333419113,23.835696950082,1.04918576100866e-06,3.95800616428419e-06,"Up"
"hsa-miR-598-3p",0.466727479238759,6.79299257283785,23.7630743357153,1.08952745525362e-06,4.08572795720108e-06,"Stable"
"hsa-miR-659-5p",0.638571494114134,2.04272413357054,23.5633229848609,1.20869595642528e-06,4.50578966004692e-06,"Stable"
"hsa-miR-135b-5p",0.518862659518247,7.90582834753974,23.494383719635,1.25278941759741e-06,4.64269019462568e-06,"Stable"
"hsa-miR-149-5p",0.674268484300266,4.66963896045888,23.3779661897694,1.33094342078533e-06,4.90347576078807e-06,"Stable"
"hsa-miR-3200-3p",0.590208447854838,2.77044777867696,23.3667345196037,1.33873745740179e-06,4.90351510559956e-06,"Stable"
"hsa-miR-1301-3p",0.405815047579848,3.63976663956496,23.2879203339866,1.39473227584698e-06,5.07908285424043e-06,"Stable"
"hsa-miR-483-3p",2.56553232245978,2.66822157879177,23.0039964488344,1.61664978740975e-06,5.85338716131118e-06,"Up"
"hsa-miR-200b-3p",0.860704846115943,9.9227336697828,22.8895811896305,1.71579366336688e-06,6.17685718812077e-06,"Stable"
"hsa-miR-3130-5p",-0.739374393440931,2.77702445181632,22.7434862134409,1.85130597232133e-06,6.62683387819567e-06,"Stable"
"hsa-miR-142-5p",-0.825872166719231,5.78281025887003,22.4028216827066,2.21049017788463e-06,7.86784639586055e-06,"Stable"
"hsa-miR-4728-3p",0.567412108187601,2.5958649453966,22.3805951454259,2.2362203685641e-06,7.91471254042349e-06,"Stable"
"hsa-miR-6892-5p",0.689226879636277,2.06907250394932,22.3583964012006,2.26221828413259e-06,7.96199731286889e-06,"Stable"
"hsa-miR-511-5p",0.764904586169721,3.8939687698742,21.7990906964943,3.02743578913612e-06,1.05960252619764e-05,"Stable"
"hsa-miR-99a-5p",-0.355950376794628,10.7626200458152,21.2109488509892,4.1140759240664e-06,1.43197117798996e-05,"Stable"
"hsa-miR-223-3p",-0.597598610122477,7.01876643543827,21.0523063293051,4.46914590503709e-06,1.5470120440513e-05,"Stable"
"hsa-miR-142-3p",-0.811093787134878,10.7738267121898,20.8124140348571,5.06535688203854e-06,1.74381138561983e-05,"Stable"
"hsa-miR-944",1.03902042707243,1.54206281577098,20.662063617814,5.47908770454874e-06,1.87599198579658e-05,"Up"
"hsa-miR-324-3p",0.367706758256629,4.69767769555811,20.1174789293289,7.28280598806987e-06,2.4800906878292e-05,"Stable"
"hsa-miR-204-5p",-1.0776606684875,5.92267748612242,19.8721254448126,8.27988410843141e-06,2.80447687543644e-05,"Down"
"hsa-miR-92a-1-5p",-0.483078987188189,2.04203762387525,19.8013271373141,8.59229969416266e-06,2.89473198252539e-05,"Stable"
"hsa-miR-429",0.761789368701938,6.95492599467872,19.6697171456962,9.2048578625563e-06,3.0846066241545e-05,"Stable"
"hsa-miR-340-3p",0.391154170098076,2.95995708566095,19.6146508224845,9.47399301187806e-06,3.15799767062602e-05,"Stable"
"hsa-miR-181c-5p",0.493784535982005,7.75246697132469,19.5395472352217,9.85384277663418e-06,3.26732681541028e-05,"Stable"
"hsa-miR-491-3p",0.681457739690193,1.78086939232597,19.2793177893092,1.12922957788579e-05,3.72468394800024e-05,"Stable"
"hsa-miR-503-3p",0.767041650517415,2.22812648260861,19.2096852566043,1.1711767711786e-05,3.84292378042977e-05,"Stable"
"hsa-miR-212-3p",0.669960478296764,3.03050918909383,19.0370042086449,1.28207927972036e-05,4.18502562810273e-05,"Stable"
"hsa-miR-3605-3p",0.50878637312965,2.39254879844835,19.0021818438618,1.3056906762549e-05,4.24012951567312e-05,"Stable"
